Date,PH,AMMONIA,TEMP,DO,TURBIDITY
17-03-2022 20:19,5.4,0,17.85,7.8,17.1
17-03-2022 20:39,5.8,0.1,18.86,7.3,50.3
17-03-2022 20:59,5.9,0,16.83,7.4,69.5
17-03-2022 21:19,5.7,0,18.56,8.5,50.4
17-03-2022 21:39,5.1,0.1,18.35,8,81.2
17-03-2022 21:59,5.5,0,16.36,6.8,9.8
17-03-2022 22:19,6,0,19.26,7,57.2
17-03-2022 22:39,5.7,0.1,16.86,7.6,29.6
17-03-2022 22:59,5.3,0.1,16.93,6.5,95.9
17-03-2022 23:19,5,0.1,15.6,7.9,4.5
17-03-2022 23:39,5.2,0,17.73,7.9,52.1
17-03-2022 23:59,5.1,0,15.04,6.6,65
18-03-2022 00:19,5.9,0.1,15.74,6.6,89.6
18-03-2022 00:39,5.4,0,17.27,7.1,6
18-03-2022 00:59,5.6,0.1,17.6,8.1,64.1
18-03-2022 01:19,5.7,0,18.38,6.8,86.3
18-03-2022 01:39,5.2,0,15.94,7.5,78.7
18-03-2022 01:59,5.3,0.1,16.09,6.5,41.4
18-03-2022 02:19,5.1,0,17.8,8.1,17.9
18-03-2022 02:39,5.7,0,17.13,6.9,33.8
18-03-2022 02:59,6,0.1,18.92,7.4,39
18-03-2022 03:19,5.6,0.1,17.48,8.4,67.1
18-03-2022 03:39,5.8,0,19.07,7.2,25.3
18-03-2022 03:59,5.2,0,17.45,6.9,40.5
18-03-2022 04:19,5.5,0,19.69,8.2,21.7
18-03-2022 04:39,5.2,0,16.65,7.5,2
18-03-2022 04:59,5,0.1,15.09,8.4,10.9
18-03-2022 05:19,6,0.1,16.97,8.3,48.9
18-03-2022 05:39,5.5,0.1,16.88,8.5,41.8
18-03-2022 05:59,5.5,0,15.83,6.5,66.5
18-03-2022 06:19,5.1,0,19.55,7.9,38.6
18-03-2022 06:39,5.6,0,18.48,7.7,99.7
18-03-2022 06:59,5.3,0.1,15,8.5,8.9
18-03-2022 07:19,6,0.1,16.03,7.6,86.2
18-03-2022 07:39,5.7,0.1,18.57,7.5,14.5
18-03-2022 07:59,5.6,0.1,16.09,8.1,5.6
18-03-2022 08:19,5.3,0.1,19.46,6.9,56.4
18-03-2022 08:39,6,0.1,16.97,6.5,15.9
18-03-2022 08:59,5,0.1,19.91,8.4,99.1
18-03-2022 09:19,6,0.1,16.74,7.4,20.3
18-03-2022 09:39,5.3,0,15.12,7,10.2
18-03-2022 09:59,5.7,0.1,16.95,7.8,76.7
18-03-2022 10:19,5.3,0,19.03,7.8,4.1
18-03-2022 10:39,5.7,0,19.39,8.2,95.6
18-03-2022 10:59,5,0,19.73,8.2,19
18-03-2022 11:19,5.1,0,19.07,6.5,31
18-03-2022 11:39,5.5,0,16.45,7.3,45.2
18-03-2022 11:59,5.1,0.1,18.24,8.4,12.9
18-03-2022 12:19,5.3,0.1,19.11,6.5,17.1
18-03-2022 12:39,5.5,0.1,17.71,7.4,33.2
18-03-2022 12:59,5.3,0,17.25,7.4,52
18-03-2022 13:19,5.1,0.1,19.7,8.1,37.3
18-03-2022 13:39,5,0,18.46,7.3,70.4
18-03-2022 13:59,5.5,0,19.06,6.6,82.5
18-03-2022 14:19,5,0.1,19.26,6.5,13.9
18-03-2022 14:39,5.8,0.1,17.41,6.5,11.6
18-03-2022 14:59,6,0.1,19.61,7.1,64
18-03-2022 15:19,5.9,0.1,15.09,7,91.6
18-03-2022 15:39,5.8,0.1,18.71,7.7,75.9
18-03-2022 15:59,5.5,0.1,19.25,7.7,75.4
18-03-2022 16:19,6,0.1,18.63,7.7,81.6
18-03-2022 16:39,5.9,0.1,15.72,6.6,3.5
18-03-2022 16:59,5.1,0.1,18.84,7.6,52.3
18-03-2022 17:19,5.6,0,15.85,7.7,9.6
18-03-2022 17:39,5.2,0.1,19.67,7.5,48.5
18-03-2022 17:59,5.5,0.1,17.28,7.1,22.6
18-03-2022 18:19,5.9,0,15.85,7,94.2
18-03-2022 18:39,5.7,0,17.33,7.8,56.7
18-03-2022 18:59,5.9,0.1,15.9,7.7,68.1
18-03-2022 19:19,5.3,0,16.73,7.7,20.6
18-03-2022 19:39,5.8,0,19.14,7.1,2.3
18-03-2022 19:59,5.7,0.1,16.24,7.2,5.9
18-03-2022 20:19,5.9,0.1,16.56,6.8,58.5
18-03-2022 20:39,5.8,0.1,15.6,6.8,28.7
18-03-2022 20:59,5.9,0.1,17.05,8.5,94.1
18-03-2022 21:19,5.6,0,19.9,7.6,35.1
18-03-2022 21:39,5.6,0,17.93,7,42.7
18-03-2022 21:59,5.5,0.1,15.03,7.5,74.7
18-03-2022 22:19,5.5,0.1,15.46,7.5,12.8
18-03-2022 22:39,5.4,0.1,18.37,7.8,76.5
18-03-2022 22:59,5.1,0,16.34,7.8,26.1
18-03-2022 23:19,5,0.1,18.73,6.9,78.8
18-03-2022 23:39,5.1,0,16.55,7.9,42.1
18-03-2022 23:59,5.3,0,18.63,7.9,84.7
19-03-2022 00:19,5.5,0.1,17.84,8.1,86
19-03-2022 00:39,5.8,0.1,15.53,7.5,19.3
19-03-2022 00:59,5.2,0.1,17.09,7,38.5
19-03-2022 01:19,5.2,0.1,16.83,7.3,36.3
19-03-2022 01:39,5.3,0.1,18.78,7.1,20.4
19-03-2022 01:59,5,0.1,16.67,7.5,89.9
19-03-2022 02:19,6,0.1,17.81,8.1,48.8
19-03-2022 02:39,5.7,0,17.79,6.6,98.5
19-03-2022 02:59,5.1,0,17.32,7.1,10.4
19-03-2022 03:19,5.9,0,15.09,6.9,43.3
19-03-2022 03:39,5.2,0.1,17.8,6.8,10.8
19-03-2022 03:59,5.3,0,19.59,8,57.2
19-03-2022 04:19,5.5,0.1,18.93,8.3,31.8
19-03-2022 04:39,5.8,0,17.13,6.5,94.9
19-03-2022 04:59,5.5,0.1,18.51,7.7,68.5
19-03-2022 05:19,5.6,0,16.34,6.9,96.6
19-03-2022 05:39,5.3,0,16.66,6.8,65.8
19-03-2022 05:59,5,0.1,17.09,8.1,1.1
19-03-2022 06:19,6,0,16.27,8.5,72.2
19-03-2022 06:39,5.3,0,15.1,7.8,74
19-03-2022 06:59,5.7,0,17.71,8.5,81
19-03-2022 07:19,5.6,0,15.88,8.3,73.7
19-03-2022 07:39,6,0,18.2,7.7,80.7
19-03-2022 07:59,5.3,0,18.24,7.3,22.8
19-03-2022 08:19,5.9,0,16.52,7.5,94.7
19-03-2022 08:39,6,0.1,18.37,6.6,83.8
19-03-2022 08:59,5.8,0.1,15.95,7.5,84.1
19-03-2022 09:19,5.1,0.1,19.01,8,73.5
19-03-2022 09:39,5.7,0.1,16.81,8.1,92.1
19-03-2022 09:59,5.5,0,19.86,8,16.3
19-03-2022 10:19,5.1,0,19.72,8.1,66.1
19-03-2022 10:39,5.8,0,16.41,6.5,37
19-03-2022 10:59,5.5,0.1,18.78,7.3,85.5
19-03-2022 11:19,5.3,0,18.41,8.5,68.7
19-03-2022 11:39,5.8,0,19.79,7.3,74.5
19-03-2022 11:59,5.5,0.1,19.81,8,8.2
19-03-2022 12:19,5.2,0,15.26,8,77.3
19-03-2022 12:39,5.1,0.1,18.27,7.9,17.8
19-03-2022 12:59,5.4,0.1,16.62,7.9,1.1
19-03-2022 13:19,5.1,0.1,19.02,7.3,45.5
19-03-2022 13:39,5.6,0.1,19.89,6.6,78.4
19-03-2022 13:59,5.8,0.1,15.08,6.5,19.4
19-03-2022 14:19,5.2,0.1,15.21,8.5,12.2
19-03-2022 14:39,5.1,0,17.09,7.1,61.5
19-03-2022 14:59,5.3,0,19.22,7.4,75.4
19-03-2022 15:19,5.2,0.1,15.42,7.6,43.9
19-03-2022 15:39,5.3,0.1,17.94,8.1,4.1
19-03-2022 15:59,5,0.1,19.9,8.3,50.6
19-03-2022 16:19,5.6,0.1,15.08,8.2,38.3
19-03-2022 16:39,5.8,0.1,17.88,6.7,53.4
19-03-2022 16:59,5.8,0,18.74,8,3.4
19-03-2022 17:19,5.4,0.1,17.08,7.5,49.3
19-03-2022 17:39,5.6,0.1,17.26,8.3,19.1
19-03-2022 17:59,5.7,0.1,15.69,6.7,61.2
19-03-2022 18:19,6,0,16.2,6.6,90.4
19-03-2022 18:39,5.7,0,15.34,8.3,62.1
19-03-2022 18:59,5.1,0.1,15.97,6.6,43.7
19-03-2022 19:19,5.9,0.1,17.84,7.9,91.3
19-03-2022 19:39,5.7,0,15.73,7.8,8
19-03-2022 19:59,6,0.1,15.03,8.2,12.9
19-03-2022 20:19,5.2,0.1,17.16,6.6,66.3
19-03-2022 20:39,5.7,0,19.14,7.9,16.3
19-03-2022 20:59,5.9,0,16.76,7.8,6.9
19-03-2022 21:19,5.6,0.1,19.39,7.2,41.4
19-03-2022 21:39,5.1,0.1,16.81,7.1,68.9
19-03-2022 21:59,6,0.1,16.31,7.5,90.6
19-03-2022 22:19,5.2,0,19.66,7,54
19-03-2022 22:39,5.9,0.1,18.81,8,21.5
19-03-2022 22:59,5.1,0,15.13,6.9,40.6
19-03-2022 23:19,5.7,0,15.77,7.1,46.3
19-03-2022 23:39,5.8,0.1,19.6,7,57.8
19-03-2022 23:59,5.9,0,18.08,7.2,25.8
20-03-2022 00:19,5.6,0,19.78,8.2,92.3
20-03-2022 00:39,5.1,0,19.53,8.5,38.5
20-03-2022 00:59,5.3,0.1,19.37,7.1,44.6
20-03-2022 01:19,5.4,0.1,19.93,7.1,17.4
20-03-2022 01:39,5.2,0.1,19.02,8.4,39.6
20-03-2022 01:59,5.4,0,15.96,7.6,39.2
20-03-2022 02:19,5.6,0.1,18.49,7,78.8
20-03-2022 02:39,5,0,17.48,7,19.4
20-03-2022 02:59,5.2,0,19,7.9,83
20-03-2022 03:19,5,0,15.25,8.1,8.6
20-03-2022 03:39,5.1,0,19.45,8.4,29.9
20-03-2022 03:59,5.6,0.1,18.81,8.5,19.3
20-03-2022 04:19,5.8,0.1,16.97,7.6,93.1
20-03-2022 04:39,6,0.1,15.56,8.2,55.6
20-03-2022 04:59,5.9,0.1,19.74,8.3,39.4
20-03-2022 05:19,5.3,0.1,19.64,7.6,53.3
20-03-2022 05:39,5.3,0,19.16,7.1,76.7
20-03-2022 05:59,5.4,0.1,18.88,7.1,13.1
20-03-2022 06:19,5.4,0,15.67,7.3,50.9
20-03-2022 06:39,5.4,0.1,18.66,7,76.7
20-03-2022 06:59,5.2,0.1,17.78,7.9,34.6
20-03-2022 07:19,5.7,0,19.32,8.4,39.3
20-03-2022 07:39,5.5,0.1,17.76,7.8,30.7
20-03-2022 07:59,5.1,0,18.92,7.7,83.7
20-03-2022 08:19,5.6,0.1,19.28,6.9,42.3
20-03-2022 08:39,5.1,0,18.32,7.2,64.9
20-03-2022 08:59,5.2,0,15.16,8.1,12
20-03-2022 09:19,5.2,0,16.18,6.9,20.9
20-03-2022 09:39,5.9,0,15.55,6.9,79.1
20-03-2022 09:59,5,0.1,17.99,6.9,28.8
20-03-2022 10:19,5.7,0.1,15.85,8.1,19.2
20-03-2022 10:39,5.4,0,19.78,7.5,36.9
20-03-2022 10:59,5.7,0.1,19.33,7.6,39.9
20-03-2022 11:19,5.4,0,17.94,6.5,84.3
20-03-2022 11:39,5.5,0.1,18.26,7.9,29.4
20-03-2022 11:59,5.7,0.1,17.75,6.7,57.4
20-03-2022 12:19,5.6,0,19.49,7,29.1
20-03-2022 12:39,5.4,0,15.51,6.8,9.9
20-03-2022 12:59,5.6,0,17.97,6.5,42.7
20-03-2022 13:19,5.1,0.1,16.3,7.2,21.8
20-03-2022 13:39,5.9,0,17.62,7.3,75.4
20-03-2022 13:59,5.5,0.1,16.08,6.9,73.2
20-03-2022 14:19,5.4,0,17.07,6.7,88.5
20-03-2022 14:39,5.8,0,17.05,8.1,70.3
20-03-2022 14:59,5.3,0.1,17.01,6.9,34.4
20-03-2022 15:19,5.2,0.1,17.96,6.6,86
20-03-2022 15:39,5.5,0,18.71,8.3,85.5
20-03-2022 15:59,5.6,0,17.15,8.2,31.4
20-03-2022 16:19,5,0,18.81,7.7,59.1
20-03-2022 16:39,6,0.1,18.4,7.3,8.6
20-03-2022 16:59,5.8,0.1,18.06,8.1,22.7
20-03-2022 17:19,5.8,0.1,17.08,7.4,57.5
20-03-2022 17:39,5.4,0,17.36,8.2,95.4
20-03-2022 17:59,5.7,0.1,17.59,7.3,84.7
20-03-2022 18:19,5.2,0,17.1,7.7,97.2
20-03-2022 18:39,5.8,0.1,19.47,7,82.7
20-03-2022 18:59,5.6,0,15.16,7.1,42.1
20-03-2022 19:19,5.3,0.1,16,6.9,60.8
20-03-2022 19:39,5.4,0,17.08,7.3,34.7
20-03-2022 19:59,5.1,0.1,16.8,6.8,87.9
20-03-2022 20:19,5.1,0,18.05,8.5,96.2
20-03-2022 20:39,5.7,0,15.36,7.7,50.2
20-03-2022 20:59,5.1,0.1,18.47,6.8,67.3
20-03-2022 21:19,5.9,0.1,16.61,7.8,40.5
20-03-2022 21:39,6,0.1,17.48,6.7,60.8
20-03-2022 21:59,5.5,0,16.29,7.9,17.8
20-03-2022 22:19,5.6,0.1,16.5,8.5,66.6
20-03-2022 22:39,5.9,0.1,16.2,8.2,33.2
20-03-2022 22:59,5.7,0,18.14,8.4,78.5
20-03-2022 23:19,5,0.1,17.26,6.5,96.6
20-03-2022 23:39,5.9,0,16.53,8.5,57.4
20-03-2022 23:59,6,0,16.38,7.5,59.9
21-03-2022 00:19,5.5,0,15.4,7.4,8.7
21-03-2022 00:39,5.9,0.1,19.23,7.9,48.6
21-03-2022 00:59,5.8,0,19.62,7.5,90
21-03-2022 01:19,5.6,0.1,16.55,8,82
21-03-2022 01:39,5,0.1,16.25,7.4,41.2
21-03-2022 01:59,5.1,0.1,15.37,7.7,52.5
21-03-2022 02:19,5.8,0,15.2,7.4,17.4
21-03-2022 02:39,6,0.1,19.54,7.3,46.1
21-03-2022 02:59,5,0.1,17.86,8,41.9
21-03-2022 03:19,5.3,0,18.78,7.1,27.1
21-03-2022 03:39,6,0,15.45,8.4,82.1
21-03-2022 03:59,5.8,0.1,17.91,7.1,59.2
21-03-2022 04:19,5.7,0,19.44,8.5,75.4
21-03-2022 04:39,5.1,0.1,16.76,7,26.6
21-03-2022 04:59,5,0.1,16.55,6.5,68.1
21-03-2022 05:19,5.7,0.1,18.11,7.4,67.5
21-03-2022 05:39,5.4,0.1,18.95,8.1,1.2
21-03-2022 05:59,5.5,0,19.54,7.4,54
21-03-2022 06:19,5.4,0,15.29,7.3,41.1
21-03-2022 06:39,5,0.1,18.34,7.1,71.2
21-03-2022 06:59,5.6,0,18.93,6.7,82.2
21-03-2022 07:19,5.5,0.1,17.74,7.1,44.7
21-03-2022 07:39,5.7,0.1,19.89,8.5,35.4
21-03-2022 07:59,5.2,0,19.02,8.3,2.3
21-03-2022 08:19,5.2,0,17.25,7.1,78
21-03-2022 08:39,5.6,0,17.36,6.6,96.4
21-03-2022 08:59,5.3,0.1,15.7,7.3,52.5
21-03-2022 09:19,5.6,0.1,17.59,6.9,10.7
21-03-2022 09:39,5.3,0,18.9,8.1,36.8
21-03-2022 09:59,5,0,18.72,6.5,58.6
21-03-2022 10:19,5.7,0.1,17.64,6.6,25.9
21-03-2022 10:39,6,0,17.7,8.4,14.9
21-03-2022 10:59,5.8,0,17.69,6.5,71.6
21-03-2022 11:19,5.3,0.1,17.61,8.2,84.9
21-03-2022 11:39,5.8,0,15.28,7.9,37.1
21-03-2022 11:59,5.5,0.1,16.53,8.1,6.7
21-03-2022 12:19,5.1,0.1,19.57,7.3,6.6
21-03-2022 12:39,5.8,0,18.43,7.8,8.2
21-03-2022 12:59,5.2,0,19.29,6.6,68.3
21-03-2022 13:19,6,0.1,16.07,8.1,43.9
21-03-2022 13:39,5.5,0.1,19.15,6.9,78
21-03-2022 13:59,5,0.1,18.01,7.4,66.4
21-03-2022 14:19,6,0.1,16.92,8.5,7.6
21-03-2022 14:39,5,0.1,19.55,7.4,33.4
21-03-2022 14:59,5.7,0.1,17.56,8.5,20.2
21-03-2022 15:19,5.9,0.1,16.67,8.4,93.4
21-03-2022 15:39,5.1,0.1,19.51,7.9,59.1
21-03-2022 15:59,6,0,16.01,8.1,61.2
21-03-2022 16:19,5.8,0.1,17.43,6.9,21.4
21-03-2022 16:39,5.7,0,19.36,6.8,41.1
21-03-2022 16:59,5,0,18.36,7.1,63
21-03-2022 17:19,5.1,0,17.6,8,10.7
21-03-2022 17:39,5.6,0.1,17.87,8.1,41.6
21-03-2022 17:59,5.3,0.1,17.9,6.6,48.6
21-03-2022 18:19,5.9,0,18.78,7.2,10.4
21-03-2022 18:39,5.1,0.1,16.12,6.8,35
21-03-2022 18:59,5.4,0.1,16.57,7.3,86.2
21-03-2022 19:19,5.4,0.1,17.98,6.8,67.6
21-03-2022 19:39,6,0,17.45,7,8.9
21-03-2022 19:59,5.5,0.1,15.22,7,89.5
21-03-2022 20:19,5.7,0,16.41,6.9,95.3
21-03-2022 20:39,5.8,0.1,19.21,7.6,66.7
21-03-2022 20:59,5.4,0,19.75,7.9,99.7
21-03-2022 21:19,5.9,0,16.77,8.4,100
21-03-2022 21:39,5.1,0,19.22,8,97.9
21-03-2022 21:59,5.6,0,15.58,7.8,39.9
21-03-2022 22:19,5.1,0.1,18.73,8.4,72.1
21-03-2022 22:39,5.2,0.1,16.35,8.2,4.7
21-03-2022 22:59,5,0,19.7,8.3,92.5
21-03-2022 23:19,5.4,0.1,15.59,7,86.9
21-03-2022 23:39,5,0.1,17.33,6.5,75.5
21-03-2022 23:59,5.9,0,18.48,8.1,81.7
22-03-2022 00:19,5.7,0.1,18.7,6.7,30.5
22-03-2022 00:39,5.9,0,18.38,7.8,15.4
22-03-2022 00:59,5.1,0.1,17.56,7.2,90.7
22-03-2022 01:19,5.8,0,17.53,7.8,24.6
22-03-2022 01:39,5,0.1,15.55,7.8,13.1
22-03-2022 01:59,5.4,0.1,18.66,7.3,49.1
22-03-2022 02:19,5,0,19.54,7.5,12.6
22-03-2022 02:39,5.9,0.1,15.62,6.6,89.8
22-03-2022 02:59,5.9,0,17.6,8.5,5.8
22-03-2022 03:19,5.1,0.1,17.07,7,21.1
22-03-2022 03:39,5.8,0,16.37,8.3,33.6
22-03-2022 03:59,5,0,16.62,6.6,82
22-03-2022 04:19,5.2,0.1,18.25,7.5,72.1
22-03-2022 04:39,5.6,0.1,18.33,8,65.1
22-03-2022 04:59,5.4,0,19.74,7.8,81.7
22-03-2022 05:19,5.3,0.1,15.28,7.6,99.9
22-03-2022 05:39,5.7,0,16.83,8.4,71.7
22-03-2022 05:59,6,0.1,17.67,7.4,50.1
22-03-2022 06:19,5.4,0,19.35,7.6,95
22-03-2022 06:39,5.1,0,16.47,7.2,31.4
22-03-2022 06:59,5.4,0.1,15.28,7.1,41.2
22-03-2022 07:19,5.4,0,15.66,7.8,23.4
22-03-2022 07:39,5.5,0,19.6,8,48
22-03-2022 07:59,5.5,0.1,16.58,8.3,51.3
22-03-2022 08:19,6,0,16.24,6.6,11.5
22-03-2022 08:39,5.7,0.1,19.05,7,42.1
22-03-2022 08:59,5.4,0,19.65,8.5,18.7
22-03-2022 09:19,5.7,0.1,18.61,7.7,76.8
22-03-2022 09:39,5.4,0.1,18.72,8.1,30.8
22-03-2022 09:59,5.6,0.1,16.55,7.3,23.5
22-03-2022 10:19,5.7,0.1,17.09,7.7,68
22-03-2022 10:39,6,0.1,18.88,7.4,14.8
22-03-2022 10:59,5.1,0.1,16.11,7,34.4
22-03-2022 11:19,6,0.1,15.16,8.3,85.7
22-03-2022 11:39,5.5,0,19.59,8.1,3.3
22-03-2022 11:59,6,0.1,17.34,8,72.3
22-03-2022 12:19,5.5,0.1,17.73,6.6,15.2
22-03-2022 12:39,5.8,0.1,19.35,8,17.1
22-03-2022 12:59,5.8,0,18.86,8.1,38.2
22-03-2022 13:19,5.9,0.1,18.52,7.3,49.9
22-03-2022 13:39,5.2,0.1,16.62,7,32.2
22-03-2022 13:59,5.5,0,16.66,8.1,51
22-03-2022 14:19,5.7,0,17.94,8.3,70.4
22-03-2022 14:39,5,0,15.39,8.4,96.6
22-03-2022 14:59,5.5,0,18.34,8.4,67.6
22-03-2022 15:19,5.3,0,19.11,6.8,12.2
22-03-2022 15:39,6,0.1,16.47,7.4,88.5
22-03-2022 15:59,5.4,0.1,15.91,7.2,77
22-03-2022 16:19,5.4,0.1,16.79,8.3,3.9
22-03-2022 16:39,5.4,0,18.95,8,77.7
22-03-2022 16:59,5.4,0.1,18.33,7.4,91.4
22-03-2022 17:19,5.7,0.1,18.96,6.9,23.2
22-03-2022 17:39,5.6,0.1,18.63,7.9,38.4
22-03-2022 17:59,5.4,0,19.75,7.9,63
22-03-2022 18:19,5.6,0,18.38,8.1,43.8
22-03-2022 18:39,5.6,0.1,17.76,7.4,46.5
22-03-2022 18:59,5,0.1,15.63,8.4,16.8
22-03-2022 19:19,6,0,17.05,7.2,25.1
22-03-2022 19:39,5.3,0,15.33,6.5,96.9
22-03-2022 19:59,5.5,0.1,17.69,8.3,47.3
22-03-2022 20:19,5.8,0,16.72,7.6,45.6
22-03-2022 20:39,5.5,0,19.34,7.9,25.2
22-03-2022 20:59,6,0.1,17.03,8.4,39.3
22-03-2022 21:19,5.1,0.1,16.52,7.7,13.4
22-03-2022 21:39,5.4,0.1,17.06,7.3,44.9
22-03-2022 21:59,5.4,0,18.91,8.4,82.6
22-03-2022 22:19,5.3,0.1,15.81,8.3,2.5
22-03-2022 22:39,5.1,0.1,18.88,6.9,83.1
22-03-2022 22:59,5,0,16.71,8.5,84.2
22-03-2022 23:19,5.3,0,19.11,6.5,82.3
22-03-2022 23:39,5.3,0.1,16.16,8.4,73.4
22-03-2022 23:59,5.2,0,19.32,6.8,29.8
23-03-2022 00:19,5.9,0,15.33,7.4,15.2
23-03-2022 00:39,5.4,0.1,15.74,7.3,25.3
23-03-2022 00:59,5.8,0.1,19.87,6.8,45.7
23-03-2022 01:19,5.1,0.1,17.83,7.1,60.3
23-03-2022 01:39,5,0,15.3,8.2,94.7
23-03-2022 01:59,5.5,0,18.31,8,97.6
23-03-2022 02:19,5.9,0,19.8,8.5,88.3
23-03-2022 02:39,6,0.1,18,6.8,16.9
23-03-2022 02:59,5.6,0.1,17.93,8.1,65.1
23-03-2022 03:19,5.8,0.1,16.4,8,93.6
23-03-2022 03:39,5.8,0.1,18.51,8,13
23-03-2022 03:59,5,0.1,19.12,6.6,77.8
23-03-2022 04:19,6,0,15.89,6.8,76.6
23-03-2022 04:39,5.8,0,17.19,8.5,60.5
23-03-2022 04:59,5.1,0,17.56,7.5,79.3
23-03-2022 05:19,5.4,0.1,16.96,7.6,65.4
23-03-2022 05:39,5.1,0,15.71,8.4,95.4
23-03-2022 05:59,5.5,0.1,16.49,6.7,47.1
23-03-2022 06:19,5.2,0,17.54,6.5,2.5
23-03-2022 06:39,5,0.1,16.73,8.4,72.3
23-03-2022 06:59,5.7,0.1,16.88,6.9,74.1
23-03-2022 07:19,5.9,0,18.25,8.2,2.7
23-03-2022 07:39,5.3,0.1,18.15,7.6,67.3
23-03-2022 07:59,5.5,0,15.96,7.5,6.8
23-03-2022 08:19,5.4,0.1,17.55,8.2,77.2
23-03-2022 08:39,5.8,0,19.34,8.3,26.1
23-03-2022 08:59,6,0.1,18.04,7,36.6
23-03-2022 09:19,6,0,19.22,8.3,10.1
23-03-2022 09:39,5.8,0,15.02,7.5,55.2
23-03-2022 09:59,5.8,0,17.06,8,50.1
23-03-2022 10:19,6,0.1,18.21,6.7,27.1
23-03-2022 10:39,5.6,0.1,15.83,6.7,95.5
23-03-2022 10:59,5.1,0,15.77,7.8,12.9
23-03-2022 11:19,6,0,17.76,8.3,58.4
23-03-2022 11:39,5.2,0,19.76,7.5,50.8
23-03-2022 11:59,5,0,19.65,7.8,92.8
23-03-2022 12:19,5,0,18.6,7.7,72.1
23-03-2022 12:39,6,0,15.97,6.9,45.6
23-03-2022 12:59,6,0.1,16.07,7.6,49.4
23-03-2022 13:19,5.3,0.1,15.99,7.6,68.2
23-03-2022 13:39,5.6,0,17.41,7.3,56.4
23-03-2022 13:59,6,0.1,17.34,8.3,70.8
23-03-2022 14:19,5.4,0,19.88,7.4,9.3
23-03-2022 14:39,5.3,0.1,16.72,8.1,6.4
23-03-2022 14:59,6,0,19.53,7.4,10.4
23-03-2022 15:19,6,0.1,17.23,8.3,96.3
23-03-2022 15:39,5.4,0,19.63,7.8,59.7
23-03-2022 15:59,5.2,0.1,15.08,8.2,51.4
23-03-2022 16:19,5,0.1,16.54,8.4,21.1
23-03-2022 16:39,5.6,0,15.69,7.1,4.4
23-03-2022 16:59,5.5,0,18.72,6.5,35.1
23-03-2022 17:19,5.7,0.1,15.59,8.5,78.1
23-03-2022 17:39,5.1,0,17.71,7.1,68.5
23-03-2022 17:59,5,0,18.22,7.3,98
23-03-2022 18:19,5.4,0,15.62,8,85.1
23-03-2022 18:39,6,0.1,16.86,7.1,68.7
23-03-2022 18:59,5,0.1,19.5,7.7,23.7
23-03-2022 19:19,5.9,0,16.44,6.9,37.9
23-03-2022 19:39,6,0.1,17.96,6.7,24.4
23-03-2022 19:59,5.6,0.1,19.17,7.9,85.7
23-03-2022 20:19,5.7,0.1,15.58,6.5,20.5
23-03-2022 20:39,5,0.1,18.45,6.9,28.2
23-03-2022 20:59,5.7,0,17.84,6.5,94.5
23-03-2022 21:19,5.5,0.1,18.08,6.7,19.7
23-03-2022 21:39,5.2,0.1,17.68,6.5,52
23-03-2022 21:59,5.1,0,16.48,8.4,28.7
23-03-2022 22:19,5.2,0,19.23,8.1,14.1
23-03-2022 22:39,5.7,0.1,19.48,6.6,36.7
23-03-2022 22:59,5.3,0.1,18.45,8.3,4.5
23-03-2022 23:19,5,0,17.5,7.7,93.1
23-03-2022 23:39,5,0,19.2,7.4,90.9
23-03-2022 23:59,5.2,0,17.03,7,14.2
24-03-2022 00:19,5,0.1,16.35,8.3,64.6
24-03-2022 00:39,5.8,0,18.03,7.2,87.4
24-03-2022 00:59,5.6,0,17.71,6.6,73.6
24-03-2022 01:19,5.6,0,15.23,6.9,70.9
24-03-2022 01:39,5.4,0,15.16,7.5,85.9
24-03-2022 01:59,5.7,0,15.59,7,22.5
24-03-2022 02:19,5.4,0,15.65,6.5,94.9
24-03-2022 02:39,5.8,0,16.57,6.9,36.6
24-03-2022 02:59,6,0,16.32,8.4,86.9
24-03-2022 03:19,5.4,0.1,15.58,7.6,11.4
24-03-2022 03:39,5.5,0.1,15.88,7,63.8
24-03-2022 03:59,5.9,0.1,19.41,7.1,89
24-03-2022 04:19,5.9,0,16.1,7.1,78.1
24-03-2022 04:39,6,0,15.57,7.7,69
24-03-2022 04:59,5.3,0.1,15.23,8.4,46.6
24-03-2022 05:19,5.5,0.1,15,8.4,47.2
24-03-2022 05:39,5.1,0,18.56,7.8,62.1
24-03-2022 05:59,5.6,0.1,19.29,7.2,12.1
24-03-2022 06:19,5,0.1,17.55,6.5,58.7
24-03-2022 06:39,5.1,0,16.5,6.8,97.4
24-03-2022 06:59,5.8,0.1,16.99,8.1,27.7
24-03-2022 07:19,5.7,0.1,16.36,7.4,64.9
24-03-2022 07:39,5.8,0,19.79,6.8,59.7
24-03-2022 07:59,5.9,0.1,18.39,7.1,65.2
24-03-2022 08:19,5.3,0,17.91,6.7,40.9
24-03-2022 08:39,5.7,0.1,16.14,6.5,33.9
24-03-2022 08:59,5.5,0.1,18.64,7.1,27.9
24-03-2022 09:19,5.3,0,15.77,6.6,8.4
24-03-2022 09:39,5.4,0.1,15.98,7.6,44.4
24-03-2022 09:59,5,0.1,17.61,7.1,98.2
24-03-2022 10:19,5.4,0.1,15.55,6.5,71.3
24-03-2022 10:39,5.6,0,16.97,8,44.1
